Source,Target,Link
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ksJUZa6jFpM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=knq_AztZg9w,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=AyyYf8X89Og,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=d4MUq_o540k,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=3_LxezqArzE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=qciVozNtCDM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=UNY-i_9dQhk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=TcqAu8VyjZA,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=V8xIC46r8R0,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=g_uROiZjujY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Wf2ZlHywkr4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=gWY2mnvi_3Q,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Q8IhzlrjZlM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=HotdJBmi8FM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=_xdo7u7KoGg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=tixYvbHgpDs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=MBo4GViDxzc,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Q8IhzlrjZlM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Gby2630Nk-Q,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=B0rArrOZ5Bc,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=g_uROiZjujY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=vID3cn4V6GE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GZ587rIgfj4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=hESM7yNxRUA,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=JaSfcNccED0,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=UNY-i_9dQhk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=tixYvbHgpDs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Wf2ZlHywkr4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Tia2DhQWgdY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=qtf0nlXLGis,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=lU2wL0vIfGg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ObFzQ-FUC5g,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=UuUyUrsFHDM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Wf2ZlHywkr4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=qxF_CDDJ0YI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=wAh5h4rq71Y,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=xsdpwn5E0Qk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=sLLX8cKCys0,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Tia2DhQWgdY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GjGdyVBagzc,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=2-yCPkD4Khs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=gOeUQ5OqjyY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=U7ruc2nrTHI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ljXOXyAquc0,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=OKHPf1KONU4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=TpqL7ob26Ng,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=hiSjckdRtuU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ZSYFUJTXo3U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=2WR-zVkJuCY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=N6vcX2h1OyM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Gby2630Nk-Q,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=U7ruc2nrTHI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Wb4-4PN8u4w,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=yhgSsCBCDIY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=-3BJwJx_IBc,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ljXOXyAquc0,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=iG-rJF2rq5U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Fd1i2XB_cus,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=a_v0Ex4Mscs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=dWY2sUrOTbs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=bsBXpt5RIsQ,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=RB4fgZC1JXo,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Q8IhzlrjZlM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=gY4rWP3b8gk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GtWpo54SJGs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=wAh5h4rq71Y,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=jXoOmtD8c9Y,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=9XkypXYYcho,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=l7xLR63gwX8,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=qxF_CDDJ0YI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=z3afYFea5Ws,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Wf2ZlHywkr4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=VwFjRPL7xp4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=CzjOas_WQj4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=wAh5h4rq71Y&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=lpnvGA-wJIE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=VD5zDwJ_iv8,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=X2q98odZz2U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=kTlO3Ps7a64,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=OYf30Pdy5yI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=o8pkl8VkN6g,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Hb91Fe1f3v4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=mLqs-88Lkrc,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=_xdo7u7KoGg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=sLLX8cKCys0,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=dWY2sUrOTbs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=g3r6JRnZwEU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=etE_AHnIY4k&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=rN3_Bb3lzZg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=TmNTnNAvKjw,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=eN4JTfWjSCQ,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=VtBHSP_CakI&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ksJUZa6jFpM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=_xdo7u7KoGg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=8ZHcy6TqknM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=o8pkl8VkN6g&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=01ubB3gb0Nw,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=7Q2SYgvYB7M,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Bl8mY2MOIwo&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=3_LxezqArzE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=1gfWv76Ab_I,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=g1qwUz0ruv8,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Fd1i2XB_cus,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=X2q98odZz2U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=4fxb4iZ5RjY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=wAh5h4rq71Y,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=HotdJBmi8FM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=tixYvbHgpDs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=t5DuraUD9Bs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ksJUZa6jFpM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zyvt7_FuRhE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=CVCN5cU0WKU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Tia2DhQWgdY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=9XkypXYYcho,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=TsYurq4KQ10,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ggOTxSGc4pg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=iFEgXOzKkeM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ksJUZa6jFpM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=kPQCbf2BfuE,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=dWY2sUrOTbs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=zUydnHcButo,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=M-HNCX3S1eY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ZSYFUJTXo3U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=r5CKDYsZkws,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=goEARNmqoDs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Gby2630Nk-Q,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=cNaCSlQUaNs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=rIoJH_ackW8,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Fz4GQSbdVi4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=VwFjRPL7xp4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=a_v0Ex4Mscs&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=bsBXpt5RIsQ,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=0h3lpt4JRyA&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ZSYFUJTXo3U&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=UZtXdnJHxnk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=wAh5h4rq71Y&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=z2VexQj9l_I,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=etE_AHnIY4k&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Bl8mY2MOIwo&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=yfiPOZ9sdLQ&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=nuVmH8LbhKM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=hESM7yNxRUA&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=knq_AztZg9w&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=dolo0-DuRfY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=BKRJVDTTKzo,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Wf2ZlHywkr4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=-mo3272SvVY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=UiL2inz487U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Q8IhzlrjZlM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=cEkSxZJ91_8,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=xdEhTAqR6QI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=GfOVGHZKrkk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=dWY2sUrOTbs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=CVCN5cU0WKU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=HotdJBmi8FM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=_xdo7u7KoGg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=jloWUKpPNhw,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ksJUZa6jFpM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=BKRJVDTTKzo,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=juqBLGmCHkU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=n9jcIr8FyPs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=U7ruc2nrTHI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=hiSjckdRtuU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ZSYFUJTXo3U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=P3c2Mr03TPM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=idl9Bjjwqhg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ay3DY5-AxPk,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=iK7__28iw20,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=N6vcX2h1OyM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=cNaCSlQUaNs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=g_uROiZjujY,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ZDSepQXmgxs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=1BT5nXDhtOo,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=VtBHSP_CakI&t=1s,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=2EjI2sXu9oM,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=cNaCSlQUaNs,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=nPCZOwR-uI4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=5GmrJk7aqcU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=_v3eGX1LJ_c,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=ZSYFUJTXo3U,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=BKRJVDTTKzo,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=sLLX8cKCys0,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=jloWUKpPNhw,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=_xdo7u7KoGg,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=CVCN5cU0WKU,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=z2VexQj9l_I,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=wAh5h4rq71Y,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=bsBXpt5RIsQ,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Gby2630Nk-Q,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=U7ruc2nrTHI,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=hESM7yNxRUA,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=Fz4GQSbdVi4,1
https://www.youtube.com/user/CNN/videos,https://www.youtube.com/watch?v=3Ugk9DZJlcE,1